datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,wind_was_zero,hour,month
2011-02-23 08:00:00,1,0,1,1,5.74,7.575,54,11.0014,0,8,2
2011-02-23 09:00:00,1,0,1,1,7.38,10.605,51,6.0032,0,9,2
2011-02-23 10:00:00,1,0,1,1,8.2,12.88,40,7.983273358816402,1,10,2
2011-02-23 11:00:00,1,0,1,1,9.84,12.88,41,7.0015,0,11,2
2011-02-23 12:00:00,1,0,1,1,10.66,14.395,35,6.0032,0,12,2
2011-02-23 13:00:00,1,0,1,1,12.3,15.91,28,6.0032,0,13,2
2011-02-23 14:00:00,1,0,1,1,13.12,16.665,29,7.0015,0,14,2
2011-02-23 15:00:00,1,0,1,1,13.94,17.425,25,6.0032,0,15,2
2011-02-23 16:00:00,1,0,1,1,13.94,18.18,25,9.04513426324819,1,16,2
2011-02-23 17:00:00,1,0,1,1,13.94,17.425,25,6.0032,0,17,2
2011-02-23 18:00:00,1,0,1,1,13.12,16.665,26,6.0032,0,18,2
2011-02-23 19:00:00,1,0,1,1,12.3,16.665,33,9.246328771535397,1,19,2
2011-02-23 20:00:00,1,0,1,1,9.84,12.12,60,11.0014,0,20,2
2011-02-23 21:00:00,1,0,1,1,9.84,14.395,48,10.033560291660606,1,21,2
2011-02-23 22:00:00,1,0,1,1,9.84,14.395,48,9.976535350319248,1,22,2
2011-02-23 23:00:00,1,0,1,1,9.02,12.88,55,6.0032,0,23,2
2011-02-24 00:00:00,1,0,1,1,9.02,12.88,55,6.0032,0,0,2
2011-02-24 01:00:00,1,0,1,1,9.02,12.88,60,6.0032,0,1,2
2011-02-24 02:00:00,1,0,1,1,8.2,11.365,64,6.0032,0,2,2
2011-02-24 03:00:00,1,0,1,1,8.2,10.605,64,8.9981,0,3,2
2011-02-24 05:00:00,1,0,1,1,8.2,10.605,69,8.9981,0,5,2
2011-02-24 06:00:00,1,0,1,1,8.2,9.85,69,12.998,0,6,2
2011-02-24 07:00:00,1,0,1,1,8.2,9.85,72,12.998,0,7,2
2011-02-24 08:00:00,1,0,1,1,9.84,11.365,70,15.0013,0,8,2
2011-02-24 09:00:00,1,0,1,2,9.84,10.605,75,19.9995,0,9,2
2011-02-24 10:00:00,1,0,1,2,10.66,12.12,70,19.0012,0,10,2
2011-02-24 11:00:00,1,0,1,2,13.12,14.395,57,26.0027,0,11,2
2011-02-24 12:00:00,1,0,1,2,14.76,16.665,53,23.9994,0,12,2
2011-02-24 13:00:00,1,0,1,2,15.58,19.695,54,19.9995,0,13,2
2011-02-24 14:00:00,1,0,1,2,16.4,20.455,50,19.9995,0,14,2
2011-02-24 15:00:00,1,0,1,3,16.4,20.455,54,26.0027,0,15,2
2011-02-24 16:00:00,1,0,1,3,15.58,19.695,62,19.0012,0,16,2
2011-02-24 17:00:00,1,0,1,3,14.76,17.425,66,12.998,0,17,2
2011-02-24 18:00:00,1,0,1,2,13.94,15.15,87,22.0028,0,18,2
2011-02-24 19:00:00,1,0,1,3,13.94,15.15,93,19.9995,0,19,2
2011-02-24 20:00:00,1,0,1,2,13.94,15.15,93,23.9994,0,20,2
2011-02-24 21:00:00,1,0,1,2,13.94,15.15,87,22.0028,0,21,2
2011-02-24 22:00:00,1,0,1,3,13.94,15.91,87,19.0012,0,22,2
2011-02-24 23:00:00,1,0,1,2,13.12,15.15,93,15.0013,0,23,2
2011-02-25 00:00:00,1,0,1,3,13.12,17.425,93,10.799250986883555,1,0,2
2011-02-25 01:00:00,1,0,1,2,13.12,17.425,100,10.374096173353477,1,1,2
2011-02-25 02:00:00,1,0,1,2,13.12,17.425,100,10.221057919446174,1,2,2
2011-02-25 03:00:00,1,0,1,2,13.12,16.665,93,7.0015,0,3,2
2011-02-25 05:00:00,1,0,1,2,13.12,16.665,93,7.0015,0,5,2
2011-02-25 06:00:00,1,0,1,3,13.94,17.425,93,6.0032,0,6,2
2011-02-25 07:00:00,1,0,1,3,13.94,16.665,100,8.9981,0,7,2
2011-02-25 08:00:00,1,0,1,3,14.76,17.425,93,8.9981,0,8,2
2011-02-25 09:00:00,1,0,1,3,13.94,15.15,93,23.9994,0,9,2
2011-02-25 10:00:00,1,0,1,3,17.22,21.21,94,22.0028,0,10,2
2011-02-25 11:00:00,1,0,1,1,21.32,25.0,77,30.0026,0,11,2
2011-02-25 12:00:00,1,0,1,3,22.14,25.76,60,31.0009,0,12,2
2011-02-25 13:00:00,1,0,1,3,22.14,25.76,60,31.0009,0,13,2
2011-02-25 14:00:00,1,0,1,3,22.96,26.515,56,40.9973,0,14,2
2011-02-25 15:00:00,1,0,1,1,18.86,22.725,41,54.002,0,15,2
2011-02-25 16:00:00,1,0,1,1,13.12,14.395,49,31.0009,0,16,2
2011-02-25 17:00:00,1,0,1,1,13.12,13.635,49,50.0021,0,17,2
2011-02-25 18:00:00,1,0,1,1,13.12,14.395,49,32.9975,0,18,2
2011-02-25 19:00:00,1,0,1,1,12.3,13.635,52,30.0026,0,19,2
2011-02-25 20:00:00,1,0,1,1,12.3,12.88,49,40.9973,0,20,2
2011-02-25 21:00:00,1,0,1,1,11.48,12.88,48,26.0027,0,21,2
2011-02-25 22:00:00,1,0,1,1,10.66,10.605,48,30.0026,0,22,2
2011-02-25 23:00:00,1,0,1,1,10.66,11.365,48,22.0028,0,23,2
2011-02-26 00:00:00,1,0,0,1,9.84,11.365,52,12.998,0,0,2
2011-02-26 01:00:00,1,0,0,1,9.84,10.605,52,19.9995,0,1,2
2011-02-26 02:00:00,1,0,0,1,9.02,9.85,60,23.9994,0,2,2
2011-02-26 03:00:00,1,0,0,1,9.02,11.365,55,8.9981,0,3,2
2011-02-26 04:00:00,1,0,0,2,9.02,12.88,60,6.0032,0,4,2
2011-02-26 05:00:00,1,0,0,2,9.02,12.12,64,7.0015,0,5,2
2011-02-26 06:00:00,1,0,0,1,9.02,13.635,60,8.289952047118941,1,6,2
2011-02-26 07:00:00,1,0,0,1,9.02,12.88,60,6.0032,0,7,2
2011-02-26 08:00:00,1,0,0,2,9.84,14.395,60,9.898138694672244,1,8,2
2011-02-26 09:00:00,1,0,0,2,10.66,12.88,56,11.0014,0,9,2
2011-02-26 10:00:00,1,0,0,2,12.3,15.15,49,8.9981,0,10,2
2011-02-26 11:00:00,1,0,0,1,12.3,16.665,45,11.517388496931838,1,11,2
2011-02-26 12:00:00,1,0,0,2,13.12,15.91,45,11.0014,0,12,2
2011-02-26 13:00:00,1,0,0,2,13.94,15.91,42,16.9979,0,13,2
2011-02-26 14:00:00,1,0,0,2,13.94,15.15,36,22.0028,0,14,2
2011-02-26 15:00:00,1,0,0,2,14.76,16.665,40,19.0012,0,15,2
2011-02-26 16:00:00,1,0,0,1,14.76,16.665,46,19.0012,0,16,2
2011-02-26 17:00:00,1,0,0,1,14.76,17.425,43,15.0013,0,17,2
2011-02-26 18:00:00,1,0,0,1,13.94,16.665,46,12.998,0,18,2
2011-02-26 19:00:00,1,0,0,1,13.12,15.15,49,16.9979,0,19,2
2011-02-26 20:00:00,1,0,0,1,12.3,15.15,56,11.0014,0,20,2
2011-02-26 21:00:00,1,0,0,1,11.48,13.635,65,16.9979,0,21,2
2011-02-26 22:00:00,1,0,0,1,11.48,13.635,75,15.0013,0,22,2
2011-02-26 23:00:00,1,0,0,1,11.48,12.88,75,19.0012,0,23,2
2011-02-27 00:00:00,1,0,0,1,10.66,12.12,87,19.0012,0,0,2
2011-02-27 01:00:00,1,0,0,1,10.66,12.88,87,12.998,0,1,2
2011-02-27 02:00:00,1,0,0,1,10.66,13.635,87,8.9981,0,2,2
2011-02-27 03:00:00,1,0,0,1,10.66,14.395,87,6.0032,0,3,2
2011-02-27 04:00:00,1,0,0,1,9.84,12.12,87,8.9981,0,4,2
2011-02-27 06:00:00,1,0,0,1,9.84,14.395,87,8.365481606674496,1,6,2
2011-02-27 07:00:00,1,0,0,1,9.84,12.12,87,8.9981,0,7,2
2011-02-27 08:00:00,1,0,0,1,10.66,15.15,87,10.154559093769263,1,8,2
2011-02-27 09:00:00,1,0,0,1,11.48,15.15,87,6.0032,0,9,2
2011-02-27 10:00:00,1,0,0,1,12.3,15.15,81,11.0014,0,10,2
2011-02-27 11:00:00,1,0,0,1,14.76,17.425,62,8.9981,0,11,2
2011-02-27 12:00:00,1,0,0,1,16.4,20.455,54,6.0032,0,12,2
2011-02-27 13:00:00,1,0,0,1,17.22,21.21,47,18.789754764849672,1,13,2
2011-02-27 14:00:00,1,0,0,1,18.04,21.97,47,6.0032,0,14,2
2011-02-27 15:00:00,1,0,0,1,18.86,22.725,44,8.9981,0,15,2
2011-02-27 16:00:00,1,0,0,1,19.68,23.485,44,11.0014,0,16,2
2011-02-27 17:00:00,1,0,0,1,17.22,21.21,54,12.998,0,17,2
2011-02-27 18:00:00,1,0,0,1,16.4,20.455,54,12.998,0,18,2
2011-02-27 19:00:00,1,0,0,1,16.4,20.455,54,8.9981,0,19,2
2011-02-27 20:00:00,1,0,0,1,16.4,20.455,54,6.0032,0,20,2
2011-02-27 21:00:00,1,0,0,1,15.58,19.695,62,11.0014,0,21,2
2011-02-27 22:00:00,1,0,0,2,15.58,19.695,62,7.0015,0,22,2
2011-02-27 23:00:00,1,0,0,2,14.76,17.425,62,11.0014,0,23,2
2011-02-28 00:00:00,1,0,1,2,14.76,18.18,66,7.0015,0,0,2
2011-02-28 01:00:00,1,0,1,3,13.94,15.15,87,23.9994,0,1,2
2011-02-28 03:00:00,1,0,1,3,13.12,15.91,93,11.0014,0,3,2
2011-02-28 05:00:00,1,0,1,2,13.94,18.18,93,9.897155507691838,1,5,2
2011-02-28 06:00:00,1,0,1,2,13.94,17.425,96,7.0015,0,6,2
2011-02-28 07:00:00,1,0,1,2,14.76,18.18,93,7.0015,0,7,2
2011-02-28 08:00:00,1,0,1,2,13.94,15.15,93,19.9995,0,8,2
2011-02-28 09:00:00,1,0,1,1,17.22,21.21,82,19.0012,0,9,2
2011-02-28 10:00:00,1,0,1,2,21.32,25.0,72,32.9975,0,10,2
2011-02-28 11:00:00,1,0,1,2,22.96,26.515,64,19.9995,0,11,2
2011-02-28 12:00:00,1,0,1,2,22.96,26.515,64,19.9995,0,12,2
2011-02-28 13:00:00,1,0,1,3,18.86,22.725,94,15.0013,0,13,2
2011-02-28 14:00:00,1,0,1,3,17.22,21.21,100,19.9995,0,14,2
2011-02-28 15:00:00,1,0,1,3,17.22,21.21,100,19.9995,0,15,2
2011-02-28 16:00:00,1,0,1,3,17.22,21.21,100,8.9981,0,16,2
2011-02-28 17:00:00,1,0,1,3,16.4,20.455,100,19.9995,0,17,2
2011-02-28 18:00:00,1,0,1,3,18.86,22.725,94,12.998,0,18,2
2011-02-28 19:00:00,1,0,1,3,18.04,21.97,88,40.9973,0,19,2
2011-02-28 20:00:00,1,0,1,3,18.04,21.97,88,40.9973,0,20,2
2011-02-28 21:00:00,1,0,1,2,15.58,19.695,87,26.0027,0,21,2
2011-02-28 22:00:00,1,0,1,3,13.94,15.15,93,27.9993,0,22,2
2011-02-28 23:00:00,1,0,1,2,13.12,14.395,81,26.0027,0,23,2
2011-03-20 00:00:00,1,0,0,1,13.94,15.15,49,27.9993,0,0,3
2011-03-20 01:00:00,1,0,0,1,13.12,14.395,53,23.9994,0,1,3
2011-03-20 02:00:00,1,0,0,1,12.3,14.395,52,19.0012,0,2,3
2011-03-20 03:00:00,1,0,0,1,11.48,13.635,56,16.9979,0,3,3
2011-03-20 04:00:00,1,0,0,1,10.66,12.88,56,15.0013,0,4,3
2011-03-20 05:00:00,1,0,0,1,10.66,12.88,60,12.998,0,5,3
2011-03-20 06:00:00,1,0,0,1,10.66,12.88,60,15.0013,0,6,3
2011-03-20 07:00:00,1,0,0,1,9.84,11.365,60,15.0013,0,7,3
2011-03-20 08:00:00,1,0,0,1,11.48,13.635,56,11.0014,0,8,3
2011-03-20 09:00:00,1,0,0,1,12.3,15.15,52,8.9981,0,9,3
2011-03-20 10:00:00,1,0,0,2,13.12,17.425,45,11.492603656318577,1,10,3
2011-03-20 11:00:00,1,0,0,1,13.94,17.425,39,7.0015,0,11,3
2011-03-20 12:00:00,1,0,0,1,14.76,18.18,40,7.0015,0,12,3
2011-03-20 13:00:00,1,0,0,1,15.58,19.695,34,18.992370481570454,1,13,3
2011-03-20 14:00:00,1,0,0,1,16.4,20.455,30,18.921652828462513,1,14,3
2011-03-20 15:00:00,1,0,0,1,16.4,20.455,32,6.0032,0,15,3
2011-03-20 16:00:00,1,0,0,1,17.22,21.21,32,19.16109323474843,1,16,3
2011-03-20 17:00:00,1,0,0,1,16.4,20.455,35,19.0012,0,17,3
2011-03-20 18:00:00,1,0,0,1,15.58,19.695,40,23.9994,0,18,3
2011-03-20 19:00:00,1,0,0,1,14.76,16.665,43,19.0012,0,19,3
2011-03-20 20:00:00,1,0,0,1,14.76,16.665,46,19.0012,0,20,3
2011-03-20 21:00:00,1,0,0,2,13.94,15.91,53,19.0012,0,21,3
2011-03-20 22:00:00,1,0,0,2,13.94,15.15,53,22.0028,0,22,3
2011-03-20 23:00:00,1,0,0,3,13.94,15.15,61,26.0027,0,23,3
2011-03-21 00:00:00,2,0,1,3,13.94,15.15,66,26.0027,0,0,3
2011-03-21 01:00:00,2,0,1,2,13.94,15.15,71,26.0027,0,1,3
2011-03-21 02:00:00,2,0,1,2,13.94,15.15,71,22.0028,0,2,3
2011-03-21 03:00:00,2,0,1,2,13.94,15.15,71,22.0028,0,3,3
2011-03-21 05:00:00,2,0,1,1,13.12,15.15,81,19.9995,0,5,3
2011-03-21 06:00:00,2,0,1,3,13.12,15.15,76,16.9979,0,6,3
2011-03-21 07:00:00,2,0,1,3,12.3,13.635,87,27.9993,0,7,3
2011-03-21 08:00:00,2,0,1,2,12.3,13.635,87,27.9993,0,8,3
2011-03-21 09:00:00,2,0,1,2,13.94,15.15,81,22.0028,0,9,3
2011-03-21 10:00:00,2,0,1,2,15.58,19.695,76,26.0027,0,10,3
2011-03-21 11:00:00,2,0,1,2,17.22,21.21,71,19.9995,0,11,3
2011-03-21 12:00:00,2,0,1,2,18.04,21.97,77,16.9979,0,12,3
2011-03-21 13:00:00,2,0,1,2,20.5,24.24,63,15.0013,0,13,3
2011-03-21 14:00:00,2,0,1,2,22.14,25.76,64,15.0013,0,14,3
2011-03-21 15:00:00,2,0,1,2,22.96,26.515,60,15.0013,0,15,3
2011-03-21 16:00:00,2,0,1,2,22.14,25.76,64,19.0012,0,16,3
2011-03-21 17:00:00,2,0,1,2,22.14,25.76,64,16.9979,0,17,3
2011-03-21 18:00:00,2,0,1,2,21.32,25.0,72,15.0013,0,18,3
2011-03-21 19:00:00,2,0,1,1,23.78,27.275,60,27.9993,0,19,3
2011-03-21 20:00:00,2,0,1,1,22.96,26.515,64,12.998,0,20,3
2011-03-21 21:00:00,2,0,1,1,18.86,22.725,94,12.998,0,21,3
2011-03-21 22:00:00,2,0,1,1,18.86,22.725,88,15.0013,0,22,3
2011-03-21 23:00:00,2,0,1,1,18.86,22.725,88,6.0032,0,23,3
2011-03-22 00:00:00,2,0,1,1,18.86,22.725,88,12.998,0,0,3
2011-03-22 01:00:00,2,0,1,1,17.22,21.21,100,8.9981,0,1,3
2011-03-22 02:00:00,2,0,1,1,18.04,21.97,94,6.0032,0,2,3
2011-03-22 03:00:00,2,0,1,1,18.04,21.97,82,15.0013,0,3,3
2011-03-22 04:00:00,2,0,1,2,17.22,21.21,82,11.0014,0,4,3
2011-03-22 05:00:00,2,0,1,2,16.4,20.455,87,8.9981,0,5,3
2011-03-22 06:00:00,2,0,1,1,16.4,20.455,87,16.9979,0,6,3
2011-03-22 07:00:00,2,0,1,2,16.4,20.455,76,7.0015,0,7,3
2011-03-22 08:00:00,2,0,1,2,16.4,20.455,58,19.9995,0,8,3
2011-03-22 09:00:00,2,0,1,2,16.4,20.455,58,31.0009,0,9,3
2011-03-22 10:00:00,2,0,1,2,18.04,21.97,54,19.9995,0,10,3
2011-03-22 11:00:00,2,0,1,1,18.04,21.97,51,22.0028,0,11,3
2011-03-22 12:00:00,2,0,1,1,18.86,22.725,47,16.9979,0,12,3
2011-03-22 13:00:00,2,0,1,1,20.5,24.24,45,15.0013,0,13,3
2011-03-22 14:00:00,2,0,1,1,20.5,24.24,42,22.0028,0,14,3
2011-03-22 15:00:00,2,0,1,1,20.5,24.24,42,15.0013,0,15,3
2011-03-22 16:00:00,2,0,1,1,20.5,24.24,42,7.0015,0,16,3
2011-03-22 17:00:00,2,0,1,1,20.5,24.24,42,7.0015,0,17,3
2011-03-22 18:00:00,2,0,1,1,19.68,23.485,44,6.0032,0,18,3
2011-03-22 19:00:00,2,0,1,2,18.04,21.97,54,16.9979,0,19,3
2011-03-22 20:00:00,2,0,1,2,18.04,21.97,54,23.9994,0,20,3
2011-03-22 21:00:00,2,0,1,2,17.22,21.21,54,19.0012,0,21,3
2011-03-22 22:00:00,2,0,1,2,16.4,20.455,58,16.9979,0,22,3
2011-03-22 23:00:00,2,0,1,2,16.4,20.455,58,16.9979,0,23,3
2011-03-23 00:00:00,2,0,1,3,14.76,17.425,71,15.0013,0,0,3
2011-03-23 01:00:00,2,0,1,3,13.94,15.91,76,15.0013,0,1,3
2011-03-23 02:00:00,2,0,1,3,13.94,15.91,76,15.0013,0,2,3
2011-03-23 03:00:00,2,0,1,2,13.94,15.91,76,16.9979,0,3,3
2011-03-23 05:00:00,2,0,1,3,13.12,15.91,87,12.998,0,5,3
2011-03-23 06:00:00,2,0,1,2,13.94,15.91,87,16.9979,0,6,3
2011-03-23 07:00:00,2,0,1,2,13.12,15.15,93,15.0013,0,7,3
2011-03-23 08:00:00,2,0,1,2,13.12,15.91,87,12.998,0,8,3
2011-03-23 09:00:00,2,0,1,2,13.12,15.15,81,16.9979,0,9,3
2011-03-23 10:00:00,2,0,1,2,13.94,15.91,81,19.0012,0,10,3
2011-03-23 11:00:00,2,0,1,2,13.94,16.665,87,12.998,0,11,3
2011-03-23 12:00:00,2,0,1,2,13.94,15.91,87,15.0013,0,12,3
2011-03-23 13:00:00,2,0,1,3,13.94,16.665,87,8.9981,0,13,3
2011-03-23 14:00:00,2,0,1,2,14.76,18.18,87,7.0015,0,14,3
2011-03-23 15:00:00,2,0,1,2,15.58,19.695,82,15.0013,0,15,3
2011-03-23 16:00:00,2,0,1,2,16.4,20.455,76,15.0013,0,16,3
2011-03-23 17:00:00,2,0,1,2,16.4,20.455,76,15.0013,0,17,3
2011-03-23 18:00:00,2,0,1,3,15.58,19.695,82,16.9979,0,18,3
2011-03-23 19:00:00,2,0,1,3,15.58,19.695,82,16.9979,0,19,3
2011-03-23 20:00:00,2,0,1,3,14.76,15.15,87,43.0006,0,20,3
2011-03-23 21:00:00,2,0,1,3,13.12,14.395,100,27.9993,0,21,3
2011-03-23 22:00:00,2,0,1,2,13.12,15.91,93,11.0014,0,22,3
2011-03-23 23:00:00,2,0,1,3,13.12,16.665,90,12.209000440548667,1,23,3
2011-03-24 00:00:00,2,0,1,2,13.12,15.15,93,15.0013,0,0,3
2011-03-24 01:00:00,2,0,1,2,12.3,14.395,100,15.0013,0,1,3
2011-03-24 02:00:00,2,0,1,2,12.3,14.395,100,16.9979,0,2,3
2011-03-24 03:00:00,2,0,1,2,11.48,13.635,100,12.998,0,3,3
2011-03-24 04:00:00,2,0,1,2,11.48,13.635,100,12.998,0,4,3
2011-03-24 05:00:00,2,0,1,2,11.48,13.635,93,15.0013,0,5,3
2011-03-24 06:00:00,2,0,1,2,11.48,13.635,93,15.0013,0,6,3
2011-03-24 07:00:00,2,0,1,3,10.66,12.88,100,15.0013,0,7,3
2011-03-24 08:00:00,2,0,1,3,10.66,11.365,100,19.9995,0,8,3
2011-03-24 09:00:00,2,0,1,2,10.66,12.88,93,15.0013,0,9,3
2011-03-24 10:00:00,2,0,1,2,10.66,11.365,93,22.0028,0,10,3
2011-03-24 11:00:00,2,0,1,2,12.3,13.635,81,19.9995,0,11,3
2011-03-24 12:00:00,2,0,1,2,12.3,13.635,70,22.0028,0,12,3
2011-03-24 13:00:00,2,0,1,2,13.12,15.15,70,15.0013,0,13,3
2011-03-24 14:00:00,2,0,1,2,12.3,15.15,70,8.9981,0,14,3
2011-03-24 15:00:00,2,0,1,2,12.3,14.395,70,16.9979,0,15,3
2011-03-24 16:00:00,2,0,1,2,12.3,14.395,65,15.0013,0,16,3
2011-03-24 17:00:00,2,0,1,2,12.3,14.395,70,15.0013,0,17,3
2011-03-24 18:00:00,2,0,1,2,12.3,13.635,61,19.9995,0,18,3
2011-03-24 19:00:00,2,0,1,1,12.3,13.635,56,26.0027,0,19,3
2011-03-24 20:00:00,2,0,1,1,11.48,12.88,61,19.0012,0,20,3
2011-03-24 21:00:00,2,0,1,1,10.66,12.88,65,15.0013,0,21,3
2011-03-24 22:00:00,2,0,1,1,10.66,12.88,65,11.0014,0,22,3
2011-03-24 23:00:00,2,0,1,1,9.84,11.365,65,12.998,0,23,3
2011-03-25 00:00:00,2,0,1,1,9.84,11.365,60,12.998,0,0,3
2011-03-25 01:00:00,2,0,1,1,8.2,10.605,69,11.0014,0,1,3
2011-03-25 02:00:00,2,0,1,1,8.2,9.85,69,15.0013,0,2,3
2011-03-25 03:00:00,2,0,1,1,8.2,11.365,69,7.0015,0,3,3
2011-03-25 04:00:00,2,0,1,1,7.38,10.605,74,7.0015,0,4,3
2011-03-25 05:00:00,2,0,1,1,7.38,9.85,74,11.0014,0,5,3
2011-03-25 06:00:00,2,0,1,1,7.38,9.09,74,15.0013,0,6,3
2011-03-25 07:00:00,2,0,1,1,8.2,9.09,59,23.9994,0,7,3
2011-03-25 08:00:00,2,0,1,1,9.02,10.605,51,19.0012,0,8,3
2011-03-25 09:00:00,2,0,1,1,9.84,10.605,48,19.9995,0,9,3
2011-03-25 10:00:00,2,0,1,1,10.66,12.88,48,16.0639049691668,1,10,3
2011-03-25 11:00:00,2,0,1,1,12.3,14.395,45,19.0012,0,11,3
2011-03-25 12:00:00,2,0,1,1,13.12,15.15,42,16.9979,0,12,3
2011-03-25 13:00:00,2,0,1,1,13.12,15.91,39,12.998,0,13,3
2011-03-25 14:00:00,2,0,1,1,14.76,16.665,32,22.0028,0,14,3
2011-03-25 15:00:00,2,0,1,2,13.94,15.91,36,16.9979,0,15,3
2011-03-25 16:00:00,2,0,1,2,13.94,15.15,34,19.9995,0,16,3
2011-03-25 17:00:00,2,0,1,2,13.12,14.395,36,23.9994,0,17,3
2011-03-25 18:00:00,2,0,1,1,12.3,14.395,39,16.9979,0,18,3
2011-03-25 19:00:00,2,0,1,2,12.3,14.395,36,19.0012,0,19,3
2011-03-25 20:00:00,2,0,1,2,12.3,15.15,39,8.9981,0,20,3
2011-03-25 21:00:00,2,0,1,2,12.3,15.15,39,11.0014,0,21,3
2011-03-25 22:00:00,2,0,1,2,11.48,12.88,38,22.0028,0,22,3
2011-03-25 23:00:00,2,0,1,2,10.66,12.12,38,19.0012,0,23,3
2011-03-26 00:00:00,2,0,0,2,10.66,12.12,38,19.0012,0,0,3
2011-03-26 01:00:00,2,0,0,1,10.66,11.365,38,19.9995,0,1,3
2011-03-26 02:00:00,2,0,0,1,9.02,10.605,44,15.0013,0,2,3
2011-03-26 03:00:00,2,0,0,1,8.2,9.85,47,12.998,0,3,3
2011-03-26 04:00:00,2,0,0,1,9.02,10.605,44,15.0013,0,4,3
2011-03-26 05:00:00,2,0,0,1,8.2,9.85,51,12.998,0,5,3
2011-03-26 06:00:00,2,0,0,1,7.38,9.09,55,12.998,0,6,3
2011-03-26 07:00:00,2,0,0,1,8.2,9.85,51,12.998,0,7,3
2011-03-26 08:00:00,2,0,0,1,9.02,11.365,44,8.9981,0,8,3
2011-03-26 09:00:00,2,0,0,1,9.84,12.12,41,8.9981,0,9,3
2011-03-26 10:00:00,2,0,0,1,10.66,12.88,41,11.0014,0,10,3
2011-03-26 11:00:00,2,0,0,1,11.48,13.635,38,11.0014,0,11,3
2011-03-26 12:00:00,2,0,0,1,12.3,14.395,36,12.998,0,12,3
2011-03-26 13:00:00,2,0,0,1,13.12,15.15,33,15.0013,0,13,3
2011-03-26 14:00:00,2,0,0,1,13.94,15.91,29,15.0013,0,14,3
2011-03-26 15:00:00,2,0,0,1,13.94,16.665,29,12.998,0,15,3
2011-03-26 16:00:00,2,0,0,1,13.94,16.665,23,12.998,0,16,3
2011-03-26 17:00:00,2,0,0,1,13.12,15.15,24,15.0013,0,17,3
2011-03-26 18:00:00,2,0,0,2,13.12,15.91,21,11.0014,0,18,3
2011-03-26 19:00:00,2,0,0,2,11.48,13.635,45,16.9979,0,19,3
2011-03-26 20:00:00,2,0,0,2,11.48,13.635,45,16.9979,0,20,3
2011-03-26 21:00:00,2,0,0,2,10.66,12.88,44,12.998,0,21,3
2011-03-26 22:00:00,2,0,0,2,11.48,13.635,41,15.0013,0,22,3
2011-03-26 23:00:00,2,0,0,2,10.66,12.12,44,19.0012,0,23,3
2011-03-27 00:00:00,2,0,0,2,10.66,12.88,41,11.0014,0,0,3
2011-03-27 01:00:00,2,0,0,2,9.84,11.365,52,12.998,0,1,3
2011-03-27 02:00:00,2,0,0,3,9.02,11.365,55,12.998,0,2,3
2011-03-27 03:00:00,2,0,0,3,8.2,9.85,69,15.0013,0,3,3
2011-03-27 04:00:00,2,0,0,3,7.38,9.85,74,11.0014,0,4,3
2011-03-27 06:00:00,2,0,0,3,6.56,9.09,86,8.9981,0,6,3
2011-03-27 07:00:00,2,0,0,3,6.56,8.335,86,11.0014,0,7,3
2011-03-27 08:00:00,2,0,0,1,8.2,9.85,69,15.0013,0,8,3
2011-03-27 09:00:00,2,0,0,1,9.02,11.365,55,8.9981,0,9,3
2011-03-27 10:00:00,2,0,0,2,9.02,10.605,55,15.0013,0,10,3
2011-03-27 11:00:00,2,0,0,2,9.84,12.12,48,11.0014,0,11,3
2011-03-27 12:00:00,2,0,0,2,10.66,12.88,44,15.0013,0,12,3
2011-03-27 13:00:00,2,0,0,1,12.3,14.395,39,15.0013,0,13,3
2011-03-27 14:00:00,2,0,0,1,13.12,15.91,36,11.0014,0,14,3
2011-03-27 15:00:00,2,0,0,1,13.12,15.15,36,19.0012,0,15,3
2011-03-27 16:00:00,2,0,0,1,13.94,16.665,34,13.468721644618693,1,16,3
2011-03-27 17:00:00,2,0,0,1,13.12,15.15,31,16.9979,0,17,3
2011-03-27 18:00:00,2,0,0,1,12.3,14.395,33,12.998,0,18,3
2011-03-27 19:00:00,2,0,0,1,12.3,14.395,31,15.0013,0,19,3
2011-03-27 20:00:00,2,0,0,1,11.48,13.635,36,11.0014,0,20,3
2011-03-27 21:00:00,2,0,0,1,10.66,12.88,41,11.0014,0,21,3
2011-03-27 22:00:00,2,0,0,1,10.66,12.88,41,11.0014,0,22,3
2011-03-27 23:00:00,2,0,0,1,10.66,12.88,44,12.998,0,23,3
2011-03-28 00:00:00,2,0,1,1,9.02,11.365,55,12.998,0,0,3
2011-03-28 01:00:00,2,0,1,1,9.02,11.365,44,12.998,0,1,3
2011-03-28 02:00:00,2,0,1,1,9.02,11.365,44,11.0014,0,2,3
2011-03-28 03:00:00,2,0,1,1,9.02,11.365,44,11.0014,0,3,3
2011-03-28 05:00:00,2,0,1,1,7.38,9.09,43,12.998,0,5,3
2011-03-28 06:00:00,2,0,1,1,7.38,8.335,34,19.0012,0,6,3
2011-03-28 07:00:00,2,0,1,1,8.2,9.09,32,22.0028,0,7,3
2011-03-28 08:00:00,2,0,1,1,8.2,9.85,34,15.0013,0,8,3
2011-03-28 09:00:00,2,0,1,2,9.02,10.605,32,15.0013,0,9,3
2011-03-28 10:00:00,2,0,1,1,9.84,11.365,30,12.998,0,10,3
2011-03-28 11:00:00,2,0,1,2,10.66,12.12,30,19.0012,0,11,3
